timestamp,r11,r12,r13,t1,r21,r22,r23,t2,r31,r32,r33,t3
53.31516,-0.776493788,0.01313503,0.629988074,-173.314056396,0.033199087,0.999246895,0.020085691,2.511847973,-0.629249811,0.036511444,-0.776345134,29.176803589
53.41916,-0.776297331,0.017475603,0.630124867,-172.750061035,0.036059894,0.999209881,0.016713189,2.513039112,-0.629334927,0.035696637,-0.77631402,28.474761963
53.52315,-0.776314616,0.022506982,0.629943669,-172.152908325,0.038679548,0.999180019,0.011967694,2.524156094,-0.629157722,0.033656634,-0.776548624,27.761306763
53.62704,-0.776178479,0.024507578,0.630036891,-171.57421875,0.039318856,0.999180853,0.009572363,2.52655983,-0.62928623,0.032202188,-0.776506305,27.037826538
53.73104,-0.776498675,0.024159759,0.629655659,-170.987808228,0.038306031,0.999226451,0.008899324,2.527653694,-0.628953576,0.031029921,-0.776823521,26.30329895
53.83505,-0.777111173,0.022363028,0.628966212,-170.389953613,0.037560005,0.999235153,0.010878758,2.532412291,-0.628241897,0.032077976,-0.777356744,25.572219849
53.93891,-0.777549744,0.019525845,0.628518283,-169.762771606,0.037084367,0.999202013,0.014835966,2.519341707,-0.627727032,0.034843903,-0.777653456,24.826400757
54.04291,-0.777972817,0.019358149,0.62800014,-169.164047241,0.038764007,0.99909991,0.017223895,2.520649195,-0.627101481,0.037743513,-0.778023005,24.084732056
54.14678,-0.777882338,0.022556355,0.628005266,-168.577819824,0.044070508,0.998853147,0.01871191,2.522607565,-0.626862943,0.042232167,-0.777984381,23.344589233
54.2508,-0.777864575,0.02713557,0.627846241,-167.988983154,0.051080484,0.998491645,0.020130798,2.521806717,-0.626352966,0.047729716,-0.778077364,22.599761963
54.35466,-0.778521657,0.027350092,0.62702167,-167.380599976,0.054039825,0.998260975,0.02355364,2.521275043,-0.625287056,0.052221157,-0.778645754,21.867889404
54.45866,-0.77849555,0.026348358,0.62709713,-166.787231445,0.057403285,0.997920036,0.029332997,2.532045603,-0.625019908,0.058833033,-0.778388739,21.123397827
54.56253,-0.778104186,0.025247566,0.627627611,-166.20022583,0.060408957,0.99756819,0.034763124,2.539078712,-0.625223637,0.064963661,-0.777737141,20.382965088
54.66641,-0.778161645,0.027601751,0.627457559,-165.618621826,0.062285069,0.997500539,0.033364933,2.549774647,-0.62496835,0.065044537,-0.777935743,19.666854858
54.77042,-0.778701425,0.031699717,0.626593649,-165.022674561,0.061030313,0.997813523,0.025365684,2.559168577,-0.62441951,0.05799349,-0.778933525,18.939163208
54.87429,-0.779234648,0.037063129,0.625635922,-164.438964844,0.060968556,0.997998059,0.016814675,2.56547904,-0.623760223,0.051246684,-0.779934406,18.215835571
54.97853,-0.779834867,0.03882743,0.62477988,-163.854476929,0.061051134,0.998033941,0.014178936,2.56479311,-0.623001039,0.049200755,-0.780672073,17.49697876
55.08204,-0.780481339,0.038276363,0.62400651,-163.272171021,0.062307421,0.997916937,0.016719604,2.559639215,-0.622066736,0.051929571,-0.781240463,16.770980835
55.18592,-0.780848384,0.036906343,0.623629689,-162.692337036,0.062620662,0.997849703,0.019354841,2.561026335,-0.621574402,0.054165296,-0.781480432,16.046234131
55.29078,-0.781703591,0.035953201,0.622613013,-162.106903076,0.06224402,0.997849822,0.02052716,2.560103178,-0.620536268,0.054800089,-0.782260656,15.32170105
55.39373,-0.783823609,0.033278011,0.620091379,-161.536941528,0.058905832,0.998044789,0.020898268,2.565259933,-0.618183494,0.052907549,-0.784251332,14.603286743
55.49768,-0.788037658,0.030407332,0.614875793,-160.968521118,0.055316858,0.998236716,0.021529626,2.569265127,-0.613136947,0.050979149,-0.788330197,13.884719849
55.6017,-0.793567181,0.028940188,0.607794166,-160.411636353,0.053484447,0.998319745,0.022296922,2.565478802,-0.60612762,0.050201636,-0.793781638,13.16847229
55.70567,-0.800589681,0.030225256,0.598450184,-159.873321533,0.054100085,0.998294175,0.021953829,2.566648483,-0.596765757,0.049952216,-0.800859213,12.447540283
55.80969,-0.809012175,0.031257272,0.586960137,-159.352081299,0.05557362,0.998179376,0.023441749,2.567964554,-0.585158765,0.051584162,-0.809276342,11.704605103
55.91381,-0.819088936,0.032837428,0.572726309,-158.84703064,0.058879741,0.997900069,0.026992409,2.574803352,-0.570637286,0.055831149,-0.81930244,10.96484375
56.01793,-0.830690622,0.033633228,0.555717409,-158.350250244,0.060791809,0.997684658,0.030490007,2.585486889,-0.553405285,0.059110831,-0.830811977,10.208724976
56.12205,-0.843969226,0.035407495,0.535221756,-157.88168335,0.062485319,0.997515261,0.03254009,2.593066692,-0.532739758,0.060906336,-0.84408462,9.454284668
56.22619,-0.858576059,0.039517026,0.511161268,-157.443359375,0.065831795,0.997268975,0.033477671,2.605607271,-0.508442342,0.062393785,-0.858832717,8.686386108
56.33051,-0.874142528,0.042421523,0.483813167,-157.014984131,0.068335243,0.997011006,0.036047015,2.622889519,-0.480837882,0.064571723,-0.87442863,7.894515991
56.43467,-0.889431477,0.04587312,0.454761326,-156.625671387,0.070562005,0.996803939,0.037456002,2.640366077,-0.451589644,0.065403402,-0.889825702,7.09487915
56.53894,-0.903565049,0.049302731,0.425605029,-156.258453369,0.072040841,0.996697068,0.037484735,2.65851903,-0.422351182,0.064530835,-0.904132366,6.282608032
56.64303,-0.916794658,0.056125011,0.395395786,-155.927581787,0.073955163,0.996810675,0.029984336,2.671479225,-0.392451882,0.056731034,-0.918021441,5.480934143
56.74729,-0.929414392,0.060510766,0.364043385,-155.615325928,0.073421769,0.997064471,0.021717474,2.684929371,-0.3616606,0.046913236,-0.931128979,4.657608032
56.85143,-0.941064358,0.060120083,0.332841963,-155.331115723,0.069491275,0.997449219,0.016311115,2.698304176,-0.331012309,0.038479418,-0.942841768,3.830238342
56.95555,-0.951479554,0.05629066,0.302520514,-155.069030762,0.064450592,0.997775257,0.01705,2.701625824,-0.300887704,0.035720345,-0.95299077,2.98941803
57.05965,-0.959860444,0.054932859,0.275046468,-154.828781128,0.062271331,0.997896671,0.018013183,2.695710659,-0.273478448,0.034417648,-0.961262345,2.147476196
57.16356,-0.96656394,0.057070591,0.249995232,-154.619293213,0.063467473,0.997828782,0.017595045,2.696064949,-0.248448282,0.032873295,-0.968087435,1.29221344
57.26747,-0.97151804,0.061003398,0.228978395,-154.431427002,0.06637904,0.997668743,0.015841067,2.707322121,-0.227478221,0.030589249,-0.973302603,0.439987183
57.37129,-0.975893378,0.059611518,0.209949255,-154.237060547,0.064881787,0.997725189,0.018298656,2.705826283,-0.208380848,0.031479418,-0.977541089,-0.418743134
57.47515,-0.979944825,0.056398395,0.19112289,-154.068786621,0.062176216,0.997767746,0.024365185,2.716896057,-0.189322084,0.035759825,-0.981263995,-1.30827713
57.57907,-0.983259201,0.056478962,0.173240036,-153.922164917,0.06217289,0.997683287,0.027614444,2.721775055,-0.171279058,0.037922978,-0.984492779,-2.195545197
57.68293,-0.986157656,0.05704705,0.155689672,-153.783966064,0.062121052,0.997678101,0.027917972,2.733641624,-0.153735533,0.037203118,-0.987411737,-3.077022552
57.78669,-0.988623023,0.056582313,0.139366433,-153.64440918,0.060473446,0.997885048,0.023842167,2.744485855,-0.137722626,0.031998884,-0.989953876,-4.002307892
57.89057,-0.990255475,0.060490794,0.125441059,-153.539123535,0.063624293,0.997750401,0.02112207,2.759427071,-0.123881176,0.028897339,-0.991876364,-4.919380188
57.99489,-0.991074324,0.066884018,0.115319476,-153.440368652,0.070179276,0.997227252,0.024751276,2.778344154,-0.113344267,0.032623388,-0.993020177,-5.86092186
58.09807,-0.991541982,0.070766807,0.108796224,-153.338378906,0.074921638,0.996589601,0.034582824,2.787909508,-0.105977871,0.04244151,-0.993462324,-6.807985306
58.20185,-0.991614819,0.073584966,0.106232673,-153.248001099,0.078576915,0.995954573,0.043590616,2.812532425,-0.102595307,0.051572535,-0.993385434,-7.771827698
58.30544,-0.991871715,0.072458379,0.104596391,-153.137954712,0.077379055,0.996040285,0.043774191,2.843277931,-0.101010419,0.051511947,-0.993550897,-8.735127449
58.40923,-0.992250681,0.068688147,0.103542186,-153.031295776,0.073296539,0.996451557,0.041375592,2.865935326,-0.100332759,0.04864423,-0.993764281,-9.702237129
58.51281,-0.992777228,0.063047543,0.102070831,-152.91986084,0.067098215,0.997069478,0.03674696,2.894738674,-0.099454902,0.043330316,-0.994098186,-10.663764
58.61656,-0.993301034,0.055055175,0.101597987,-152.805679321,0.05887128,0.997653544,0.034950603,2.918398857,-0.099435382,0.040697668,-0.994211435,-11.651842117
58.72045,-0.993551254,0.050167575,0.10168317,-152.69519043,0.053977929,0.997925997,0.03507271,2.941403866,-0.099712759,0.040335175,-0.994198561,-12.65196228
58.82403,-0.993613601,0.047689464,0.102264956,-152.577087402,0.051742662,0.99796164,0.037353422,2.96104908,-0.100275137,0.042406324,-0.994055748,-13.661628723
58.92782,-0.993685484,0.045595806,0.102522857,-152.458465576,0.049822707,0.997994304,0.039052062,2.986177921,-0.100536622,0.043913417,-0.993964076,-14.673877716
59.0317,-0.993609667,0.04449055,0.103733659,-152.359100342,0.048804287,0.998030066,0.039423116,3.0101161,-0.101775356,0.044233829,-0.993823647,-15.680608749
59.13542,-0.993566871,0.041977119,0.105181232,-152.245788574,0.046198066,0.998208523,0.038019527,3.040113926,-0.103396855,0.042634103,-0.993726134,-16.709745407
59.23917,-0.993521333,0.04104675,0.10597527,-152.128967285,0.045115475,0.998322606,0.03628473,3.063540936,-0.104308136,0.040830776,-0.993706703,-17.743648529
59.34307,-0.99353385,0.039008539,0.106624842,-152.011383057,0.04290067,0.998485029,0.034455653,3.082903147,-0.105119243,0.038807135,-0.993702173,-18.782001495
59.44678,-0.993716955,0.035462249,0.106157303,-151.887023926,0.03923976,0.998661101,0.033708852,3.102793217,-0.104819775,0.037662636,-0.99377799,-19.824222565
59.55068,-0.993924618,0.033895902,0.104715236,-151.768875122,0.037577681,0.998735726,0.033388868,3.12800765,-0.103451103,0.037120968,-0.993941784,-20.876094818
59.65455,-0.994172335,0.032012511,0.102942824,-151.648086548,0.03571995,0.998770475,0.034374636,3.145748854,-0.10171584,0.037851412,-0.994093418,-21.937927246
59.75842,-0.994324088,0.031274661,0.10169486,-151.538253784,0.034971252,0.998783231,0.034772109,3.166717052,-0.100483634,0.038131136,-0.994207859,-22.994049072
59.86246,-0.994492292,0.031143839,0.100074477,-151.419754028,0.034822799,0.998772442,0.035227779,3.181494236,-0.098854497,0.038518634,-0.994356036,-24.067874908
59.96599,-0.994647503,0.030888753,0.098602846,-151.306854248,0.034697082,0.998707354,0.037144326,3.200746536,-0.097328044,0.040366739,-0.994433522,-25.128761292
60.06969,-0.994753361,0.02974264,0.097884014,-151.196304321,0.033679906,0.998678446,0.038820073,3.232803345,-0.096600041,0.041913122,-0.994440556,-26.190395355
60.17345,-0.994843721,0.028949535,0.097203031,-151.092224121,0.03304043,0.998623192,0.04074337,3.252367496,-0.095889702,0.043744903,-0.994430542,-27.242740631
60.27719,-0.994999647,0.028174946,0.095824301,-150.97517395,0.032068539,0.998711228,0.039338093,3.273323536,-0.094592452,0.042214323,-0.994620919,-28.303062439
60.38105,-0.995070577,0.028054036,0.095117532,-150.875640869,0.031699076,0.998811305,0.037029263,3.286775589,-0.093965642,0.039861869,-0.994777083,-29.363862991
60.4848,-0.99513495,0.027564541,0.094588131,-150.774307251,0.03107534,0.998874068,0.035846442,3.307188749,-0.093493536,0.038611397,-0.99487114,-30.411849976
60.58854,-0.995284319,0.026897291,0.093196943,-150.667892456,0.030391103,0.998879671,0.036274061,3.323416948,-0.092116855,0.038935363,-0.994986773,-31.463125229
60.6926,-0.99549222,0.025699427,0.091295503,-150.561630249,0.029185629,0.998886824,0.037058178,3.347426653,-0.090241499,0.039555643,-0.995134115,-32.512718201
60.797,-0.995748162,0.024814991,0.08871267,-150.470687866,0.02831533,0.998860478,0.038418658,3.364271164,-0.087658219,0.040767238,-0.995316029,-33.578422546
60.9002,-0.99597013,0.024379864,0.086309731,-150.38117981,0.02780433,0.998863995,0.038699094,3.381818295,-0.085268207,0.040942919,-0.995516539,-34.62247467
61.00392,-0.996294141,0.023151124,0.082839422,-150.284362793,0.026322724,0.998953581,0.037400939,3.4047966,-0.081886865,0.039442889,-0.995860934,-35.65202713
61.1077,-0.996537209,0.022879437,0.079940028,-150.198471069,0.02586453,0.998998582,0.036507841,3.4234128,-0.079024702,0.03844903,-0.996131063,-36.685119629
61.21158,-0.996787906,0.0219949,0.077011235,-150.114456177,0.024971943,0.998969078,0.037910014,3.442020893,-0.076098017,0.039711349,-0.996309638,-37.707561493
61.31529,-0.996991873,0.021795819,0.074379541,-150.033309937,0.024792237,0.998907864,0.039602861,3.461641312,-0.073435135,0.04132776,-0.996443391,-38.727169037
61.4192,-0.99715364,0.022399632,0.071994953,-149.963729858,0.025391189,0.998840213,0.040909253,3.482438564,-0.0709951,0.042620838,-0.996565819,-39.752960205
61.52295,-0.997303009,0.023542287,0.069517761,-149.881134033,0.026423136,0.998817265,0.04081586,3.509478092,-0.068474643,0.042542651,-0.996745467,-40.765533447
61.62679,-0.997506976,0.022712167,0.066811852,-149.807510376,0.025472034,0.998844624,0.040750384,3.521234512,-0.065809131,0.042350627,-0.996933103,-41.787425995
61.73099,-0.997588634,0.02354129,0.065289631,-149.740859985,0.026176956,0.998864233,0.039811529,3.543908834,-0.064278267,0.04142461,-0.997071862,-42.806072235
61.83451,-0.997692466,0.023151666,0.063826323,-149.669708252,0.025743086,0.99886471,0.040082235,3.563629627,-0.062825896,0.041632827,-0.997155786,-43.815391541
61.93839,-0.997836947,0.021187158,0.062228221,-149.59928894,0.023758451,0.998881757,0.040875304,3.58669281,-0.061292604,0.042265337,-0.99722445,-44.836601257
62.04207,-0.997880459,0.020775741,0.061670873,-149.532241821,0.023223488,0.99895978,0.0392427,3.608110428,-0.060791425,0.040591732,-0.997324944,-45.845542908
62.14593,-0.997928977,0.020878825,0.060842756,-149.463424683,0.023054622,0.999111474,0.035281155,3.621099472,-0.060052063,0.036610793,-0.997523665,-46.848239899
62.24991,-0.997946978,0.019493196,0.061006039,-149.402603149,0.02149291,0.999247193,0.032296214,3.641914606,-0.060330559,0.033541109,-0.997614741,-47.843696594
62.35366,-0.9979285,0.020573637,0.060957439,-149.332321167,0.02250923,0.999258459,0.031238472,3.652577639,-0.060269549,0.032545861,-0.997651577,-48.847805023
62.45742,-0.997895837,0.02163388,0.061127163,-149.257507324,0.023645865,0.999195695,0.032385342,3.665166378,-0.060377382,0.033762589,-0.997604847,-49.852424622
62.56129,-0.997815847,0.022859465,0.061975144,-149.199050903,0.024958789,0.999133229,0.033313733,3.678269386,-0.061159894,0.034787793,-0.99752152,-50.827503204
62.66529,-0.997697473,0.024564959,0.063216418,-149.138900757,0.026779562,0.999048412,0.034426484,3.691476583,-0.062310576,0.036040124,-0.997405887,-51.811134338
62.76905,-0.997610092,0.02545543,0.064236537,-149.070343018,0.027764928,0.998990297,0.035320126,3.707415581,-0.063272588,0.03701923,-0.997309566,-52.798721313
62.8728,-0.997537374,0.026492232,0.064941309,-149.001205444,0.028890634,0.998924136,0.03627513,3.715616941,-0.063910432,0.038061995,-0.997229457,-53.768604279
62.97667,-0.997497797,0.025477672,0.065953061,-148.932815552,0.027939627,0.998936415,0.036679618,3.730985403,-0.06494841,0.038430527,-0.997148752,-54.748474121
63.08066,-0.997463346,0.025454732,0.066478193,-148.857833862,0.027854303,0.998984218,0.035421643,3.748096228,-0.065509021,0.03718349,-0.997159243,-55.718688965
63.18446,-0.997280002,0.027797524,0.068263076,-148.78288269,0.030190442,0.998956263,0.034276422,3.756153584,-0.067239031,0.036244083,-0.997078419,-56.682292938
63.28824,-0.997035146,0.028949155,0.071297884,-148.713653564,0.031361658,0.998964727,0.03295308,3.771927357,-0.070270106,0.035091389,-0.99691081,-57.645832062
63.39207,-0.996902585,0.027058858,0.073845953,-148.631561279,0.029530004,0.999032795,0.032579254,3.784324169,-0.072892971,0.034659009,-0.99673748,-58.60735321
63.49582,-0.996723056,0.02733908,0.07613188,-148.553955078,0.02977773,0.999073148,0.031082982,3.79186511,-0.075211532,0.033248153,-0.996613264,-59.572853088
63.59972,-0.996537924,0.027703216,0.078389779,-148.477996826,0.030167772,0.999081492,0.030431958,3.804338455,-0.077474713,0.032691441,-0.996458411,-60.523254395
63.70364,-0.996542215,0.026344869,0.078800976,-148.382293701,0.028896876,0.999088407,0.031422246,3.812476873,-0.077901326,0.033590693,-0.996394992,-61.483943939
63.80744,-0.996531487,0.025303738,0.079276592,-148.306900024,0.027992716,0.999063492,0.032993097,3.8242836,-0.078367501,0.035097826,-0.996306658,-62.423583984
63.91142,-0.996576548,0.024159024,0.079067968,-148.232849121,0.026998365,0.999021173,0.035040237,3.835060596,-0.078144036,0.037054978,-0.996253371,-63.356006622
64.01577,-0.996681452,0.023746129,0.077863246,-148.151260376,0.026615985,0.998996258,0.036029305,3.847522736,-0.076929532,0.03798214,-0.996313095,-64.274047852
64.11946,-0.996847749,0.022265624,0.076150641,-148.072616577,0.02510184,0.99901861,0.036492642,3.858735561,-0.075263381,0.038289126,-0.99642837,-65.188400269
64.22341,-0.997041821,0.020529386,0.074068494,-148.003799438,0.02324827,0.999080122,0.036034152,3.874716759,-0.073260598,0.03764952,-0.996601939,-66.077072144
64.32743,-0.997300267,0.020516511,0.070508078,-147.940002441,0.023158707,0.999051929,0.036862746,3.883047104,-0.069684938,0.038396098,-0.996829987,-66.958358765
64.43145,-0.997654557,0.02150907,0.064984895,-147.880737305,0.02394551,0.999030232,0.036949124,3.894646645,-0.064127132,0.03841855,-0.997202158,-67.813156128
64.53556,-0.998080373,0.021914095,0.057925269,-147.833114624,0.024090987,0.999019146,0.037153788,3.909264088,-0.057054259,0.038477942,-0.997629285,-68.653305054
64.63959,-0.998470068,0.023676069,0.049972292,-147.793319702,0.025568241,0.998966813,0.037571039,3.924702168,-0.049031127,0.038791258,-0.998043895,-69.467048645
64.74358,-0.998747468,0.026355647,0.042533658,-147.768859863,0.028022412,0.998843133,0.039078582,3.938056231,-0.041454513,0.040221523,-0.998330593,-70.273269653
64.84759,-0.998955488,0.029642737,0.034773223,-147.748733521,0.031018315,0.998729706,0.039709743,3.946612358,-0.033551943,0.040746871,-0.998605967,-71.050384521
64.95155,-0.99913764,0.031485952,0.027070912,-147.728408813,0.032558426,0.998663723,0.040134013,3.959638119,-0.02577108,0.040980786,-0.998827696,-71.799087524
65.0555,-0.999248505,0.033142671,0.020101231,-147.728820801,0.033945225,0.998582602,0.040993635,3.974603415,-0.018714102,0.041645166,-0.998957157,-72.532913208
65.15952,-0.999330282,0.034283035,0.012793797,-147.708862305,0.034785211,0.998539209,0.041344855,3.977065086,-0.011357682,0.041762199,-0.999063015,-73.215873718
65.26346,-0.999347091,0.035438649,0.007039327,-147.718383789,0.035697721,0.998524547,0.040920015,3.989746571,-0.005578791,0.041144583,-0.99913764,-73.888442993
65.36748,-0.999319315,0.036891069,0.000524231,-147.704650879,0.036881644,0.998482764,0.040888935,3.994195461,0.000985001,0.040880434,-0.999163747,-74.521080017
65.47147,-0.999268889,0.037982635,-0.004398622,-147.723052979,0.037774682,0.998471081,0.040355101,4.008674145,0.00592469,0.040159434,-0.999175906,-75.140655518
65.57532,-0.999153852,0.040082753,-0.009229426,-147.7290802,0.039684139,0.998413742,0.039938949,4.016167164,0.010815649,0.03953889,-0.999159575,-75.729797363
65.67931,-0.999038339,0.041674815,-0.013626176,-147.744644165,0.04107967,0.998298943,0.041373078,4.027907372,0.015327211,0.04077353,-0.999050856,-76.29586792
65.7833,-0.998946667,0.042299699,-0.017786765,-147.755584717,0.041497443,0.998200655,0.043282621,4.035847664,0.019585604,0.042498924,-0.998904467,-76.834877014
65.8873,-0.998834014,0.043344557,-0.02126628,-147.773651123,0.042376541,0.998130918,0.044033255,4.046074867,0.023135131,0.043080714,-0.998803854,-77.336608887
65.99117,-0.998745799,0.043839425,-0.024181215,-147.78717041,0.042721778,0.998075485,0.044946324,4.049028873,0.0261051,0.043856893,-0.998696685,-77.805717468
66.09534,-0.998627186,0.045276821,-0.02635066,-147.805404663,0.044041283,0.997983098,0.04571785,4.059763908,0.028367473,0.044494554,-0.998607039,-78.248298645
66.19908,-0.998472452,0.047542065,-0.028152423,-147.822174072,0.046221137,0.997878611,0.045846112,4.074182034,0.03027232,0.04447484,-0.998551726,-78.66204071
66.30307,-0.998393774,0.048538022,-0.029220816,-147.843811035,0.047139011,0.997791409,0.046799734,4.083673954,0.031427845,0.045347124,-0.998476863,-79.048568726
66.40705,-0.998397827,0.047940433,-0.030063119,-147.848327637,0.046479799,0.997787595,0.047534943,4.099942684,0.032275453,0.046061449,-0.998417258,-79.394966125
66.51293,-0.99844861,0.046900231,-0.030016504,-147.849578857,0.045433711,0.99782294,0.047803901,4.110210896,0.032193169,0.046365969,-0.998405814,-79.711662292
66.6148,-0.998436809,0.047204189,-0.029925419,-147.840240479,0.045730889,0.997793198,0.048139952,4.119561195,0.032131787,0.046696186,-0.998392224,-79.983642578
66.7188,-0.998604894,0.044439472,-0.028521039,-147.855926514,0.043047808,0.99793452,0.047681708,4.10943222,0.030581079,0.046387415,-0.998455405,-80.194869995
66.82414,-0.99879396,0.041331626,-0.026512535,-147.840240479,0.040022381,0.998038232,0.04814481,4.079548836,0.028450426,0.047025636,-0.998488665,-80.443199158
66.92676,-0.998894215,0.040499464,-0.023883138,-147.845184326,0.039363459,0.998153687,0.046257082,4.098701,0.02571243,0.045265805,-0.998644114,-80.650421143
67.03161,-0.998963475,0.040031005,-0.021669796,-147.828018188,0.039066572,0.998300791,0.043235645,4.10687542,0.023363741,0.042344265,-0.998829961,-80.835372925
67.13465,-0.999008775,0.040288717,-0.018941483,-147.835617065,0.039491028,0.998388529,0.040752988,4.115087986,0.020552844,0.039964568,-0.99898994,-81.032531738
67.23847,-0.999021888,0.040933654,-0.016732803,-147.834442139,0.040221691,0.998354375,0.040874619,4.1132617,0.018378414,0.040161613,-0.999024272,-81.22052002
67.34252,-0.999090314,0.040438578,-0.013535138,-147.842544556,0.039840341,0.998327971,0.041880991,4.122254372,0.015206115,0.041303653,-0.999030948,-81.418930054
67.44648,-0.999215484,0.038015131,-0.011110563,-147.835876465,0.037517074,0.998411238,0.042040844,4.123805046,0.012691099,0.041591022,-0.999054193,-81.584289551
67.55033,-0.999295235,0.036682639,-0.008007892,-147.832107544,0.036320891,0.998481572,0.041416664,4.128635406,0.009515005,0.041096609,-0.999110222,-81.746810913
67.65429,-0.999296188,0.037251618,-0.004411355,-147.827102661,0.037043478,0.998496771,0.040397964,4.134949207,0.005909613,0.040206119,-0.99917388,-81.888191223
67.75821,-0.999264121,0.038362112,0.000396958,-147.830322266,0.038347799,0.99848181,0.039541714,4.135870457,0.001120548,0.039527826,-0.999218106,-82.024162292
67.86219,-0.999229312,0.038866267,0.005503783,-147.818771362,0.039052412,0.998469532,0.039160009,4.137559891,-0.003973357,0.039344762,-0.999217868,-82.152099609
67.96608,-0.999225974,0.037492353,0.011924608,-147.805908203,0.037931371,0.998518586,0.039010845,4.139420986,-0.010444335,0.039432958,-0.999167919,-82.273635864
68.07019,-0.999161124,0.035397198,0.020598862,-147.80947876,0.036176335,0.998593152,0.038768306,4.139833927,-0.019197594,0.039480969,-0.999035954,-82.389663696
68.17398,-0.999066949,0.032976989,0.027895618,-147.788528442,0.034044746,0.998670399,0.038709685,4.143710136,-0.026581999,0.03962326,-0.998861194,-82.502433777
68.27793,-0.998907328,0.031540152,0.034495171,-147.769500732,0.032890979,0.998685181,0.039320026,4.149425507,-0.033209659,0.040411633,-0.998631358,-82.607025146
68.3818,-0.998700619,0.029973639,0.041221019,-147.764923096,0.031618327,0.998705566,0.039843652,4.15196085,-0.039973401,0.041095208,-0.998355508,-82.695983887
68.48593,-0.998509169,0.029683447,0.045811247,-147.749526978,0.031519726,0.998706579,0.039895769,4.150955677,-0.044567749,0.041280244,-0.99815321,-82.747444153
68.58998,-0.99832046,0.029760657,0.049706738,-147.734924316,0.031730682,0.998722494,0.03932558,4.147702217,-0.048472885,0.040836759,-0.997989416,-82.792129517
68.69397,-0.998162031,0.029638465,0.052862819,-147.730575562,0.031701326,0.998750925,0.038620915,4.155356407,-0.051652126,0.040225748,-0.997854948,-82.823661804
68.79797,-0.99803257,0.029662181,0.055242367,-147.733444214,0.031836003,0.998736024,0.038895365,4.148695946,-0.054018818,0.040577527,-0.997715354,-82.844238281
68.90206,-0.997919083,0.029420579,0.057378933,-147.734451294,0.031654693,0.998760045,0.038423833,4.147714615,-0.056177333,0.040160183,-0.997612953,-82.866775513
69.00604,-0.99792707,0.029015785,0.057446063,-147.720703125,0.031266414,0.998762548,0.038674813,4.147428513,-0.056252796,0.040390763,-0.997599483,-82.869102478
69.11083,-0.997919559,0.029003782,0.057585273,-147.724746704,0.031271875,0.998754263,0.038884111,4.143595695,-0.056385752,0.040604003,-0.997583389,-82.867088318
69.21423,-0.997878432,0.029790334,0.057893295,-147.732818604,0.032007456,0.99877429,0.037754323,4.146339417,-0.056697622,0.039527234,-0.997608781,-82.865608215
69.31819,-0.997883439,0.030093648,0.05764515,-147.727462769,0.032236893,0.998809218,0.036617946,4.142501831,-0.05647454,0.038398746,-0.997665405,-82.858581543
69.42233,-0.997903824,0.030114098,0.057285108,-147.727020264,0.032211512,0.998830736,0.036049455,4.148066521,-0.056132533,0.037819117,-0.997707009,-82.856956482
69.52632,-0.997893095,0.030046964,0.057503123,-147.71673584,0.032153949,0.998831749,0.036073558,4.155026913,-0.056352042,0.037846506,-0.997693419,-82.868843079
69.63032,-0.997868538,0.029881772,0.058016155,-147.724731445,0.032009751,0.998835325,0.036102854,4.146800995,-0.056869768,0.037882976,-0.997662783,-82.877044678
69.73433,-0.997896314,0.029957728,0.057496019,-147.718963623,0.032070857,0.998830259,0.036188569,4.143950462,-0.056344636,0.037956383,-0.997689724,-82.876091003
69.83843,-0.997924805,0.030054037,0.056949768,-147.703918457,0.032176934,0.998806953,0.036733676,4.144453526,-0.055777829,0.038489904,-0.997701168,-82.862663269
69.94331,-0.997895479,0.030047975,0.05746394,-147.716293335,0.032175247,0.998817027,0.036459334,4.140135288,-0.056300431,0.038231514,-0.997681737,-82.870407104
70.04725,-0.997886062,0.030240063,0.057526689,-147.718856812,0.032354642,0.99882108,0.036188889,4.147127151,-0.056364514,0.037973639,-0.997688055,-82.867683411
70.15051,-0.99785924,0.030241877,0.057990652,-147.727340698,0.032388382,0.998810887,0.03643902,4.144919395,-0.056819711,0.038239229,-0.997652173,-82.875038147
70.25445,-0.99785924,0.030230116,0.057997912,-147.727035522,0.032369275,0.998816371,0.036305353,4.147572041,-0.056831751,0.038104966,-0.997656703,-82.87612915
70.35844,-0.99786818,0.030417811,0.057738025,-147.720169067,0.032562207,0.998800457,0.036569823,4.142984867,-0.056556392,0.038371947,-0.99766171,-82.86781311
70.46245,-0.997845054,0.030436862,0.058132589,-147.725769043,0.032587718,0.998805225,0.036416564,4.144043922,-0.056954727,0.038232487,-0.997644663,-82.871055603
70.56645,-0.99781692,0.030380988,0.058639977,-147.730545044,0.032561906,0.998799324,0.036601398,4.141932011,-0.057457581,0.038430918,-0.997608066,-82.866012573
70.67064,-0.997826934,0.030309748,0.05850951,-147.729293823,0.032481734,0.998804331,0.036534775,4.143914223,-0.057332192,0.038355861,-0.997618318,-82.865219116
70.77454,-0.99782455,0.030344514,0.058530472,-147.727371216,0.032512534,0.998806417,0.036451127,4.145534515,-0.057354521,0.038274799,-0.997620106,-82.865516663
70.87855,-0.997796893,0.03046874,0.05893337,-147.729812622,0.03263516,0.998813212,0.036154054,4.148507595,-0.057761859,0.0379977,-0.997607112,-82.866249084
